order_id,order_date,customer_name,city,state,product,category,quantity,price,discount,total_amount,payment_method,sales_person
ORD-0002286,2025-09-18,Janet Erickson,West Darrylchester,Rhode Island,Organic Milk,Grocery,8,23679.05,12.12,166473.19,Net Banking,Rachel Allen DDS
ORD-0002287,2024-07-22,George Holland,South Christopher,South Carolina,Bed Frame,Furniture,6,2403.82,13.19,12520.54,Credit Card,Sherry Stephens
ORD-0002288,2024-01-18,Dr. John Carrillo,West Alexchester,Indiana,Dining Table,Furniture,8,28329.71,11.98,199486.49,Mobile Pay,Katie Cervantes
ORD-0002289,2024-06-05,Kimberly Lee,Marieland,Missouri,Gaming Console,Electronics,9,21235.2,22.78,147580.39,Credit Card,Darrell Armstrong
ORD-0002290,2024-10-27,James Gonzalez,Wrightchester,Virginia,Olive Oil,Grocery,9,11681.29,12.79,91685.28,Debit Card,Angelica Garcia
ORD-0002291,2025-06-01,Jessica Wilson,Mejiaborough,Oklahoma,Smartphone,Electronics,5,29800.84,28.08,107163.82,Debit Card,Steven Miller
ORD-0002292,2024-05-07,Angela Moses,Solomontown,Wisconsin,Jeans,Clothing,10,44034.77,20.35,350736.94,Debit Card,Marie Jackson
ORD-0002293,2024-09-16,Leslie Buckley,Prattville,Massachusetts,Gaming Console,Electronics,7,29371.74,3.95,197480.89,Debit Card,Sherry Stephens
ORD-0002294,2025-11-26,Jason Campbell,Higginsville,Connecticut,Fitness Tracker,Sports,2,3593.71,29.52,5065.69,Mobile Pay,Angelica Garcia
ORD-0002295,2025-04-02,Philip Martinez,West James,Massachusetts,Tablet,Electronics,5,28716.43,0.89,142304.27,Cash,Heather Smith
ORD-0002296,2024-03-01,Heidi Oliver,South Luiston,Texas,Smart TV,Electronics,1,11878.48,6.97,11050.55,Mobile Pay,Shawn Cunningham
ORD-0002297,2025-11-20,Alexander Williamson,Kennethfort,Idaho,Sweater,Clothing,8,3425.15,5.94,25773.57,Credit Card,Heather Smith
ORD-0002298,2025-03-27,Gina Meyer,New Stephaniefurt,North Dakota,Football,Sports,7,39329.94,11.23,244392.31,Debit Card,Katie Cervantes
ORD-0002299,2024-02-20,Jared Thomas,North Steven,Washington,Dress,Clothing,1,6904.03,20.7,5474.9,Debit Card,Jesse Grimes
ORD-0002300,2024-08-14,Pamela Warren,Lake Nicole,Wyoming,Tennis Racket,Sports,8,3938.25,12.28,27637.06,Cash,Angelica Garcia
ORD-0002301,2024-02-29,Dr. Joel Ramirez,Morganview,New York,Organic Milk,Grocery,2,27610.45,20.27,44027.62,Net Banking,Bryan Williams
ORD-0002302,2025-01-19,Troy Myers,Perezstad,Utah,Bluetooth Speaker,Electronics,7,8788.16,14.21,52775.54,Mobile Pay,Bryan Williams
ORD-0002303,2024-05-24,Gabriel Pruitt,East Benjaminfurt,Missouri,Jeans,Clothing,3,350.2,26.08,776.6,Debit Card,Sherry Stephens
ORD-0002304,2025-07-23,Wayne Hobbs,New Karen,Wisconsin,Office Chair,Furniture,9,30018.98,28.49,193199.15,Credit Card,Sean Cervantes
ORD-0002305,2025-04-18,Wyatt Foster,Watsonport,South Carolina,Smart TV,Electronics,4,17454.13,2.02,68406.23,Cash,Bryan Williams
ORD-0002306,2025-10-09,Shannon Mercado,West Tara,New York,Jacket,Clothing,7,19068.09,26.2,98505.75,Credit Card,Rachel Allen DDS
ORD-0002307,2025-03-11,Joshua Bullock,Morganberg,Louisiana,Dress,Clothing,6,15200.24,8.28,83649.96,Debit Card,Angelica Garcia
ORD-0002308,2024-01-06,Andrew Livingston,Port Matthewfort,Minnesota,Basketball Shoes,Sports,10,21697.71,16.01,182239.07,Debit Card,Rachel Allen DDS
ORD-0002309,2024-08-02,Savannah Spencer,Anthonychester,Wyoming,Basketball Shoes,Sports,2,28079.46,24.95,42147.27,Net Banking,Rachel Allen DDS
ORD-0002310,2025-02-08,Guy Russell,North Anthonyside,Delaware,Bookshelf,Furniture,8,12556.84,3.86,96577.17,Mobile Pay,Heather Smith
ORD-0002311,2025-06-21,Kathryn Higgins,Brettshire,Alabama,Camera,Electronics,10,31996.28,21.42,251426.77,Net Banking,Rachel Allen DDS
ORD-0002312,2024-03-25,Meghan House,Port Lisa,Washington,Wireless Earbuds,Electronics,2,26245.01,15.79,44201.85,Net Banking,Bryan Williams
ORD-0002313,2024-11-11,Theresa Mason,Annatown,Nevada,Tennis Racket,Sports,6,42595.68,14.07,219614.81,Net Banking,Bryan Williams
ORD-0002314,2024-01-17,Dale Gallegos,Poolestad,Utah,Tennis Racket,Sports,4,37116.8,13.16,128928.92,Debit Card,Angelica Garcia
ORD-0002315,2024-04-01,April Taylor,Markstad,New Jersey,T-Shirt,Clothing,9,44366.06,28.91,283858.49,Net Banking,Marie Jackson
ORD-0002316,2025-11-05,Danny Pena,Hughesstad,Kansas,Wireless Earbuds,Electronics,8,21610.39,9.62,156251.76,Credit Card,Sean Cervantes
ORD-0002317,2024-05-24,Anthony Wright,Pricehaven,Minnesota,Olive Oil,Grocery,4,14854.86,24.1,45099.35,Debit Card,Shawn Cunningham
ORD-0002318,2025-11-12,Angel Jones,West Kennethtown,Washington,Tablet,Electronics,6,18927.53,6.02,106728.56,Net Banking,Sherry Stephens
ORD-0002319,2024-12-10,David Suarez DVM,Millerhaven,South Carolina,Cereal Box,Grocery,10,25746.91,26.57,189059.56,Cash,Shawn Cunningham
ORD-0002320,2025-12-20,Bailey Gallagher,Port Franciscochester,New Hampshire,Organic Milk,Grocery,6,49274.81,17.84,242905.1,Credit Card,Jesse Grimes
ORD-0002321,2024-03-16,Jennifer Gutierrez,Lake Joelshire,Hawaii,Basketball Shoes,Sports,2,754.61,0.49,1501.82,Mobile Pay,Katie Cervantes
ORD-0002322,2025-03-03,Stephanie Mills,South Erinside,Tennessee,Basketball Shoes,Sports,8,7855.86,26.32,46305.58,Net Banking,Steven Miller
ORD-0002323,2025-04-29,Anthony Lee,Tracyfurt,Massachusetts,Tablet,Electronics,10,3322.46,4.15,31845.78,Cash,Darrell Armstrong
ORD-0002324,2025-05-20,Kendra Whitehead,Sandraside,Maryland,Basketball Shoes,Sports,10,44513.49,7.58,411393.67,Mobile Pay,Angelica Garcia
ORD-0002325,2024-03-22,Robin Rivas,Christopherberg,Mississippi,Bed Frame,Furniture,4,18416.93,19.41,59368.82,Cash,Sherry Stephens
ORD-0002326,2025-01-06,Kenneth Meza,Bryanfort,Iowa,Sneakers,Clothing,3,23122.69,6.59,64796.71,Cash,Darrell Armstrong
ORD-0002327,2025-11-23,Michael Reid,Ellisfort,Rhode Island,T-Shirt,Clothing,9,28214.21,13.08,220714.12,Credit Card,Jesse Grimes
ORD-0002328,2025-10-27,Jonathan Morales,Josephshire,Arkansas,Canned Beans,Grocery,1,35239.81,25.43,26278.33,Debit Card,Bryan Williams
ORD-0002329,2024-03-17,Thomas Henry,Donnaport,Alaska,Office Chair,Furniture,9,25086.11,13.93,194324.53,Cash,Sean Cervantes
ORD-0002330,2025-02-21,Adam Martin,Lindaton,California,Fitness Tracker,Sports,5,7872.54,20.79,31179.19,Net Banking,Bryan Williams
ORD-0002331,2024-05-14,Jesse Drake,North Gregoryport,New Hampshire,Tablet,Electronics,8,39618.03,11.91,279196.18,Credit Card,Darrell Armstrong
ORD-0002332,2025-07-30,Shelly Acevedo,East Kevintown,South Dakota,Dining Table,Furniture,1,23905.73,12.19,20991.62,Credit Card,Shawn Cunningham
ORD-0002333,2025-04-22,Julia Ramos,North James,Vermont,Snack Pack,Grocery,3,28219.53,29.84,59396.47,Debit Card,Katie Cervantes
ORD-0002334,2024-04-24,Amanda Perry,Bennettbury,Nevada,Wireless Earbuds,Electronics,2,18070.95,0.97,35791.32,Debit Card,Darrell Armstrong
ORD-0002335,2025-05-11,James Mack,Benjamintown,Rhode Island,Coffee Beans,Grocery,8,44980.23,5.85,338791.09,Cash,Sherry Stephens
ORD-0002336,2025-04-12,Mr. Christopher Benson MD,Port Dawnburgh,Kentucky,Snack Pack,Grocery,7,26934.89,22.97,145235.62,Mobile Pay,Sherry Stephens
ORD-0002337,2024-07-27,Andrea Odonnell,New Angela,Tennessee,Snack Pack,Grocery,3,15918.85,16.89,39690.47,Mobile Pay,Bryan Williams
ORD-0002338,2024-01-20,Melissa Brown,New Megan,Idaho,Tennis Racket,Sports,1,45384.81,16.67,37819.16,Mobile Pay,Marie Jackson
ORD-0002339,2024-10-15,Alvin Maxwell,Julieside,Illinois,T-Shirt,Clothing,3,41235.67,19.79,99225.39,Mobile Pay,Heather Smith
ORD-0002340,2025-01-02,Angelica Peterson,Millerfort,California,Cereal Box,Grocery,10,15757.41,4.39,150656.6,Mobile Pay,Rachel Allen DDS
ORD-0002341,2024-02-16,Julie Wilson,Pamelaside,Idaho,Bed Frame,Furniture,1,1560.99,1.76,1533.52,Cash,Heather Smith
ORD-0002342,2024-09-21,Nathaniel Nguyen,Mclaughlinport,Rhode Island,Wireless Earbuds,Electronics,9,39384.2,2.73,344781.1,Debit Card,Angelica Garcia
ORD-0002343,2024-05-19,Mary Mayo,North Lisamouth,Oregon,Dining Table,Furniture,6,12029.52,10.86,64338.68,Credit Card,Shawn Cunningham
ORD-0002344,2024-07-11,Tammy Snow,Janetburgh,Michigan,Tennis Racket,Sports,2,49294.51,18.05,80793.7,Net Banking,Sherry Stephens
ORD-0002345,2024-05-22,Melissa Martinez,New Ronald,Massachusetts,Yoga Mat,Sports,7,32738.4,21.59,179691.26,Net Banking,Darrell Armstrong
ORD-0002346,2024-09-01,Monica Young,North Kellymouth,Nebraska,Yoga Mat,Sports,10,30084.49,3.93,289021.7,Mobile Pay,Sherry Stephens
ORD-0002347,2024-04-03,Anna Goodwin,Elliotthaven,California,Yoga Mat,Sports,3,20702.35,5.38,58765.69,Cash,Steven Miller
ORD-0002348,2024-07-13,Maxwell Hill,New Nathanville,California,Bed Frame,Furniture,2,34824.01,29.92,48809.33,Net Banking,Angelica Garcia
ORD-0002349,2025-12-16,Brian Cobb,Allenfort,Arizona,Camera,Electronics,5,41802.28,6.23,195989.99,Mobile Pay,Angelica Garcia
ORD-0002350,2024-01-28,Kathryn Smith,Port Manuel,Tennessee,Sofa,Furniture,8,13696.46,16.24,91777.24,Debit Card,Sherry Stephens
ORD-0002351,2025-08-28,Gregory Collins,North Daniel,Tennessee,Dress,Clothing,10,45526.22,17.63,374999.47,Credit Card,Steven Miller
ORD-0002352,2024-03-28,Bonnie Williams,Baxtermouth,Rhode Island,Bluetooth Speaker,Electronics,10,31683.21,1.06,313473.68,Mobile Pay,Jesse Grimes
ORD-0002353,2024-05-26,Angel Marks,Cartermouth,New Jersey,Bed Frame,Furniture,1,25060.79,18.17,20507.24,Credit Card,Heather Smith
ORD-0002354,2024-02-18,Daniel Warner,Port Debrashire,Idaho,Jacket,Clothing,7,42637.94,5.2,282945.37,Net Banking,Angelica Garcia
ORD-0002355,2024-05-08,Jennifer Roberts,Barkerburgh,Virginia,Sweater,Clothing,1,15476.89,9.82,13957.06,Net Banking,Shawn Cunningham
ORD-0002356,2024-08-29,Rebecca Erickson,East Walter,Rhode Island,Jeans,Clothing,8,17807.0,3.5,137470.04,Net Banking,Bryan Williams
ORD-0002357,2024-02-21,Douglas Wells,South Sean,West Virginia,Bookshelf,Furniture,7,9294.67,17.47,53696.24,Credit Card,Heather Smith
ORD-0002358,2025-11-28,Jonathan Cox,Boydfurt,Arkansas,Coffee Table,Furniture,6,18876.38,22.43,87854.45,Credit Card,Darrell Armstrong
ORD-0002359,2024-03-26,Timothy Williams,Hollyfort,Oklahoma,Camera,Electronics,4,11156.3,24.28,33790.2,Debit Card,Sherry Stephens
ORD-0002360,2024-07-08,Victoria Bell,Robertview,Louisiana,Office Chair,Furniture,8,22072.33,0.28,176084.22,Mobile Pay,Steven Miller
ORD-0002361,2024-11-29,Crystal Rodriguez,Lake Jared,Iowa,Tennis Racket,Sports,3,29517.51,5.89,83336.79,Mobile Pay,Katie Cervantes
ORD-0002362,2024-10-21,Amy Velasquez,North Lynnmouth,South Carolina,Sneakers,Clothing,3,15045.7,16.94,37490.88,Credit Card,Katie Cervantes
ORD-0002363,2025-03-21,Brittney Little,West Pamelaburgh,Illinois,Football,Sports,2,38431.66,7.4,71175.43,Mobile Pay,Jesse Grimes
ORD-0002364,2025-11-18,Angela Coleman,Karenside,California,Yoga Mat,Sports,2,19104.91,23.66,29169.38,Debit Card,Sherry Stephens
ORD-0002365,2024-03-14,Amanda Estrada,Christopherhaven,Oklahoma,Snack Pack,Grocery,6,1072.58,26.11,4755.18,Debit Card,Steven Miller
ORD-0002366,2024-11-28,Makayla West,West Lisa,South Carolina,Jeans,Clothing,9,20507.93,14.71,157420.92,Debit Card,Rachel Allen DDS
ORD-0002367,2024-03-28,Matthew Dominguez,Victorfort,West Virginia,Cereal Box,Grocery,6,11985.72,13.63,62112.4,Mobile Pay,Marie Jackson
ORD-0002368,2025-02-17,Rachel Knight,Dawsonstad,New York,Fitness Tracker,Sports,6,24122.49,23.06,111359.06,Net Banking,Bryan Williams
ORD-0002369,2024-01-16,Lisa Mitchell,South Stacybury,Alabama,Smartphone,Electronics,5,28918.5,11.78,127559.5,Net Banking,Darrell Armstrong
ORD-0002370,2024-08-27,Diana Garcia,Port David,North Carolina,Smartphone,Electronics,5,31928.72,1.26,157632.09,Debit Card,Sherry Stephens
ORD-0002371,2024-03-02,Ronald Thomas,Woodwardville,Washington,Sneakers,Clothing,4,41545.23,11.64,146837.46,Cash,Angelica Garcia
ORD-0002372,2025-09-14,Tiffany Roberts,Sarahside,Tennessee,Sneakers,Clothing,8,49852.45,16.1,334609.64,Mobile Pay,Sean Cervantes
ORD-0002373,2025-02-05,Karen Miles,Whiteheadchester,New York,Sofa,Furniture,4,18488.89,18.58,60214.62,Net Banking,Sean Cervantes
ORD-0002374,2024-08-16,Eric Schultz,New Natashastad,Maryland,Sweater,Clothing,7,44196.84,11.96,272376.29,Credit Card,Sherry Stephens
ORD-0002375,2024-06-10,Erin Robles,South Jeremyton,Washington,Olive Oil,Grocery,10,40400.92,26.45,297148.77,Credit Card,Heather Smith
ORD-0002376,2024-04-24,Allen Sanchez,Lake Christinemouth,New Hampshire,Dining Table,Furniture,3,42128.91,11.29,112117.67,Credit Card,Katie Cervantes
ORD-0002377,2024-01-26,Linda Wright,South Jackport,Massachusetts,Yoga Mat,Sports,3,17998.95,3.6,52052.96,Cash,Jesse Grimes
ORD-0002378,2024-05-16,Matthew Velez,Whiteberg,Ohio,Jeans,Clothing,10,12752.01,14.35,109220.97,Mobile Pay,Angelica Garcia
ORD-0002379,2024-04-01,Charles Jackson,Andrewstown,Nebraska,Jacket,Clothing,3,11355.61,16.23,28537.78,Credit Card,Shawn Cunningham
ORD-0002380,2025-08-02,Amber Miller,Teresamouth,Louisiana,Football,Sports,10,28506.23,26.34,209976.89,Debit Card,Bryan Williams
ORD-0002381,2024-05-18,Jason Santos,Brittanybury,Illinois,Sofa,Furniture,8,33555.83,13.71,231642.61,Cash,Darrell Armstrong
ORD-0002382,2025-08-12,Daniel Griffith,Dannychester,Kentucky,Coffee Beans,Grocery,9,44403.72,16.23,334772.97,Debit Card,Rachel Allen DDS
ORD-0002383,2025-08-10,Robert Morris,South Ann,Alaska,Sweater,Clothing,1,45092.15,28.83,32092.08,Mobile Pay,Shawn Cunningham
ORD-0002384,2025-08-27,Blake Owen,Racheltown,Utah,Cereal Box,Grocery,10,45410.94,13.77,391578.54,Credit Card,Jesse Grimes
ORD-0002385,2025-06-01,Patrick Beck,North Michaelshire,Indiana,Bluetooth Speaker,Electronics,5,18324.24,14.42,78409.42,Cash,Marie Jackson
ORD-0002386,2025-06-29,Theresa Harvey,South Victorport,Utah,Jacket,Clothing,3,7504.39,5.42,21292.96,Debit Card,Sean Cervantes
ORD-0002387,2024-12-06,Laurie Barker,Heatherberg,Rhode Island,Jacket,Clothing,10,30595.73,21.41,240451.84,Net Banking,Shawn Cunningham
ORD-0002388,2024-02-15,Jaclyn Fox,Port Mariaview,Delaware,Tennis Racket,Sports,6,3997.37,15.46,20276.26,Cash,Marie Jackson
ORD-0002389,2025-02-23,Jeffrey Curry,East Deannaton,Nevada,Smartphone,Electronics,2,6219.89,17.66,10242.91,Mobile Pay,Heather Smith
ORD-0002390,2025-09-04,James Cortez,East Tyler,Missouri,Jeans,Clothing,3,10730.76,21.69,25209.77,Mobile Pay,Bryan Williams
ORD-0002391,2025-03-19,Steven Whitaker,Amyport,Maine,Snack Pack,Grocery,9,41359.29,29.6,262052.46,Debit Card,Bryan Williams
ORD-0002392,2024-10-02,Emily Nguyen,Markton,Virginia,T-Shirt,Clothing,9,32435.61,1.48,287600.07,Mobile Pay,Rachel Allen DDS
ORD-0002393,2024-01-31,Victoria Boone,Carlton,Iowa,Fitness Tracker,Sports,4,39478.78,28.42,113035.64,Cash,Sean Cervantes
ORD-0002394,2025-09-29,Marissa Jenkins,Kentborough,Iowa,Football,Sports,5,12460.46,3.13,60352.24,Cash,Bryan Williams
ORD-0002395,2024-09-03,Joseph Durham,New Stephentown,Arkansas,Dining Table,Furniture,5,22180.36,9.22,100676.65,Cash,Rachel Allen DDS
ORD-0002396,2024-08-25,Lori Cox,North Adriantown,Florida,Bed Frame,Furniture,3,39050.85,4.26,112161.85,Credit Card,Jesse Grimes
ORD-0002397,2024-08-01,Ana Carter,Staceyberg,Rhode Island,Dining Table,Furniture,1,12717.58,0.86,12608.21,Credit Card,Rachel Allen DDS
ORD-0002398,2025-10-31,Lindsay Hall,Burkefurt,New Jersey,Coffee Table,Furniture,4,9865.61,8.82,35981.85,Cash,Bryan Williams
ORD-0002399,2025-12-07,Steven Benson,Lake Kimberlymouth,Indiana,Fitness Tracker,Sports,6,21585.79,1.36,127753.34,Mobile Pay,Bryan Williams
ORD-0002400,2025-05-11,William Tran,Lake Shawnton,Washington,Football,Sports,3,36850.75,18.94,89613.65,Mobile Pay,Rachel Allen DDS
ORD-0002401,2024-11-13,Tammy Esparza,South Christopher,Delaware,Sofa,Furniture,9,15933.87,23.07,110321.34,Mobile Pay,Marie Jackson
ORD-0002402,2025-02-24,Elizabeth Long,New Stevenville,Rhode Island,T-Shirt,Clothing,9,3038.08,19.41,22035.5,Cash,Marie Jackson
ORD-0002403,2025-05-20,Teresa Bean,Jasmineshire,North Dakota,T-Shirt,Clothing,5,2623.88,3.24,12694.33,Debit Card,Angelica Garcia
ORD-0002404,2025-02-26,Paul Williams,Port Monica,Alabama,Sneakers,Clothing,9,16147.68,15.06,123442.55,Cash,Steven Miller
ORD-0002405,2025-12-05,Sherri Russo,Stephanietown,Vermont,Sofa,Furniture,3,8490.88,2.83,24751.76,Cash,Heather Smith
ORD-0002406,2025-11-26,Ryan Castillo,South Kellymouth,Illinois,Coffee Beans,Grocery,6,34509.44,1.03,204923.96,Debit Card,Jesse Grimes
ORD-0002407,2025-09-26,Ronald Roman,East Raymond,Washington,Sneakers,Clothing,1,32609.0,15.27,27629.61,Cash,Heather Smith
ORD-0002408,2024-03-07,Justin Parsons,Sarahborough,Georgia,Jacket,Clothing,7,31052.99,25.44,162071.77,Debit Card,Steven Miller
ORD-0002409,2025-01-18,Catherine Oneal,Martinberg,Connecticut,Smart TV,Electronics,4,7157.63,2.93,27791.65,Credit Card,Marie Jackson
ORD-0002410,2024-05-21,Mark Lopez,Norrischester,Arizona,Tablet,Electronics,7,9636.74,15.75,56832.67,Mobile Pay,Angelica Garcia
ORD-0002411,2025-02-19,Heather Hicks,West Gregoryhaven,North Carolina,Fitness Tracker,Sports,7,38858.7,17.79,223620.16,Debit Card,Darrell Armstrong
ORD-0002412,2025-12-25,Kristy Jones,Nicholsstad,Alabama,Office Chair,Furniture,7,30272.95,13.95,182349.11,Cash,Steven Miller
ORD-0002413,2024-03-12,Brittany Smith,Lake Veronicaton,Virginia,Sweater,Clothing,6,9804.04,1.55,57912.46,Net Banking,Rachel Allen DDS
ORD-0002414,2024-12-30,Bryan Brown,New David,New Jersey,Olive Oil,Grocery,10,38598.92,5.47,364875.59,Mobile Pay,Heather Smith
ORD-0002415,2025-12-15,Kelly Ray DVM,Lake Joybury,Massachusetts,Sweater,Clothing,7,9382.95,17.23,54363.87,Net Banking,Steven Miller
ORD-0002416,2024-06-02,Christine Powell,West Rodneyville,Georgia,Snack Pack,Grocery,7,45731.37,9.82,288683.85,Net Banking,Rachel Allen DDS
ORD-0002417,2024-07-12,Matthew Thomas,Brianbury,Connecticut,Sneakers,Clothing,9,13168.23,22.31,92073.58,Credit Card,Shawn Cunningham
ORD-0002418,2024-04-10,Carl Hill,Simmonstown,California,Smartphone,Electronics,3,27681.47,15.11,70496.4,Credit Card,Heather Smith
ORD-0002419,2024-01-09,Samantha Swanson,South Davidberg,Indiana,Bed Frame,Furniture,3,12039.86,11.53,31954.99,Debit Card,Heather Smith
ORD-0002420,2025-01-23,Steven Higgins,Reidhaven,Wyoming,Tennis Racket,Sports,9,40701.29,17.28,303012.96,Credit Card,Marie Jackson
ORD-0002421,2025-09-08,Isabel Evans,Jeffreytown,Illinois,Jacket,Clothing,9,784.77,1.6,6949.92,Mobile Pay,Marie Jackson
ORD-0002422,2024-09-01,Alicia Parker,Karenland,Maine,T-Shirt,Clothing,9,43929.85,3.69,380779.55,Mobile Pay,Sherry Stephens
ORD-0002423,2025-05-07,Ruth Rice,South Cherylport,Minnesota,Bluetooth Speaker,Electronics,6,36851.52,24.87,166119.28,Debit Card,Katie Cervantes
ORD-0002424,2024-01-29,Laura Carr DVM,Jamesside,South Dakota,Office Chair,Furniture,4,46753.62,1.84,183573.41,Debit Card,Katie Cervantes
ORD-0002425,2024-08-28,Taylor Chen,Turnerville,Nebraska,Bookshelf,Furniture,6,13345.52,19.53,64434.84,Cash,Angelica Garcia
ORD-0002426,2024-09-26,Julie Rodgers,Kimberlyport,Georgia,Camera,Electronics,8,29850.31,7.18,221656.46,Net Banking,Sherry Stephens
ORD-0002427,2024-05-10,Christopher Johnson,North Matthew,New Mexico,Laptop,Electronics,6,17042.8,17.31,84556.15,Debit Card,Darrell Armstrong
ORD-0002428,2025-09-11,Robert Ramirez,North Suzanne,Minnesota,Wireless Earbuds,Electronics,5,33175.5,15.3,140498.24,Credit Card,Angelica Garcia
ORD-0002429,2025-06-07,Mary Garcia,Baileybury,Mississippi,Sneakers,Clothing,2,20568.13,15.29,34846.53,Net Banking,Sherry Stephens
ORD-0002430,2025-12-28,Steven Brennan,New Emily,Maryland,Sneakers,Clothing,8,1971.2,7.52,14583.73,Net Banking,Sean Cervantes
ORD-0002431,2024-02-10,Adam Gaines,Nataliebury,West Virginia,Bluetooth Speaker,Electronics,10,18499.5,25.76,137340.29,Net Banking,Katie Cervantes
ORD-0002432,2025-08-01,Claudia Donaldson,East Christopher,Delaware,Bluetooth Speaker,Electronics,7,35929.98,15.91,211494.64,Mobile Pay,Sean Cervantes
ORD-0002433,2024-08-21,Kevin Knight,Rodriguezshire,Missouri,Coffee Table,Furniture,2,28523.22,11.13,50697.17,Mobile Pay,Angelica Garcia
ORD-0002434,2024-11-13,Randy Stark,Tammyton,New Mexico,Canned Beans,Grocery,5,46723.22,12.34,204787.87,Cash,Sherry Stephens
ORD-0002435,2025-02-11,Virginia Tucker,Amandastad,Nebraska,Cereal Box,Grocery,7,33173.86,11.96,204443.86,Credit Card,Jesse Grimes
ORD-0002436,2024-11-26,Jessica Washington,North Corey,New York,Dress,Clothing,8,28278.61,18.92,183426.38,Credit Card,Rachel Allen DDS
ORD-0002437,2025-09-13,Scott Williams,New Josephside,Alaska,Sofa,Furniture,2,6292.54,23.95,9570.95,Net Banking,Sean Cervantes
ORD-0002438,2025-05-25,Daniel Williams,Jonesbury,California,Office Chair,Furniture,3,11813.61,27.71,25620.18,Credit Card,Sherry Stephens
ORD-0002439,2024-09-16,Lauren Stevens,Stevenmouth,Alaska,Dress,Clothing,7,40706.19,10.48,255081.27,Credit Card,Darrell Armstrong
ORD-0002440,2025-11-07,Jessica Marsh,New Joe,Oklahoma,Yoga Mat,Sports,9,5256.75,28.32,33912.35,Debit Card,Sean Cervantes
ORD-0002441,2024-07-15,Cheryl Moore,West Brett,Florida,Bluetooth Speaker,Electronics,9,31280.61,11.37,249516.04,Debit Card,Jesse Grimes
ORD-0002442,2024-04-18,Barbara Harris,Penaland,South Dakota,Laptop,Electronics,6,12890.81,7.72,71373.84,Debit Card,Darrell Armstrong
ORD-0002443,2024-09-27,Lauren Glass,North Christopher,California,Bluetooth Speaker,Electronics,5,8447.32,27.04,30815.82,Net Banking,Angelica Garcia
ORD-0002444,2024-09-17,Maria Miller,Catherinehaven,New Mexico,T-Shirt,Clothing,4,38978.36,3.77,150035.5,Debit Card,Darrell Armstrong
ORD-0002445,2025-04-19,Andrea Glover,North Alantown,Washington,Gaming Console,Electronics,3,10753.53,26.43,23734.12,Mobile Pay,Rachel Allen DDS
ORD-0002446,2025-09-07,Jacob Oconnell,West Tamara,Utah,Camera,Electronics,3,48369.59,29.24,102678.97,Net Banking,Sean Cervantes
ORD-0002447,2024-06-24,Victor Stevens,Bonniechester,Pennsylvania,Fitness Tracker,Sports,1,9279.95,29.15,6574.84,Cash,Angelica Garcia
ORD-0002448,2025-04-22,Antonio Mercado,Gentryland,Ohio,Sweater,Clothing,3,7750.61,20.89,18394.52,Cash,Bryan Williams
ORD-0002449,2025-06-06,Pamela Hinton,Tonyaville,Iowa,Dress,Clothing,8,25479.74,29.29,144133.79,Net Banking,Steven Miller
ORD-0002450,2024-12-25,Michael Johnson MD,North Vincent,Georgia,Basketball Shoes,Sports,6,11196.21,23.66,51283.12,Cash,Darrell Armstrong
